fltno,dest,source,freq,route
I5 446,MAA,COK,1,MAA-COK
I5 446,MAA,COK,1,MAA-COK
I5 446,MAA,COK,1,MAA-COK
I5 446,MAA,COK,1,MAA-COK
I5 463,MAA,COK,1,MAA-COK
I5 331,HYD,BOM,7,HYD-BOM
I5 716,DEL,BOM,7,DEL-BOM
I5 332,DEL,BOM,6,DEL-BOM
I5 559,DEL,BOM,1,DEL-BOM
I5 482,DEL,BOM,7,DEL-BOM
I5 314,DEL,BOM,7,DEL-BOM
I5 303,BLR,BOM,7,BLR-BOM
I5 304,BLR,BOM,7,BLR-BOM
I5 334,BLR,BOM,7,BLR-BOM
I5 306,BLR,BOM,7,BLR-BOM
I5 375,IDR,BOM,2,IDR-BOM
I5 391,MAA,BOM,7,MAA-BOM
I5 472,GOI,BOM,7,GOI-BOM
I5 316,CCU,BOM,7,CCU-BOM
I5 1538,BLR,VTZ,7,BLR-VTZ
I5 1452,BLR,VTZ,1,BLR-VTZ
I5 1452,BLR,VTZ,6,BLR-VTZ
I5 1458,BLR,VTZ,1,BLR-VTZ
I5 1458,BLR,VTZ,6,BLR-VTZ
I5 450,MAA,VTZ,7,MAA-VTZ
I5 519,CCU,VTZ,1,CCU-VTZ
I5 519,CCU,VTZ,7,CCU-VTZ
I5 783,GAU,IMF,7,GAU-IMF
I5 788,GAU,IMF,7,GAU-IMF
I5 501,IXA,IMF,3,IXA-IMF
I5 772,HYD,AMD,5,HYD-AMD
I5 359,BLR,AMD,1,BLR-AMD
I5 359,BLR,AMD,1,BLR-AMD
I5 360,BLR,AMD,5,BLR-AMD
I5 1228,BLR,AMD,7,BLR-AMD
I5 452,MAA,AMD,6,MAA-AMD
I5 1576,HYD,JAI,7,HYD-JAI
I5 601,DEL,JAI,1,DEL-JAI
I5 781,DEL,JAI,7,DEL-JAI
I5 601,DEL,JAI,1,DEL-JAI
I5 452,AMD,JAI,6,AMD-JAI
I5 1720,BLR,JAI,1,BLR-JAI
I5 1720,BLR,JAI,2,BLR-JAI
I5 1720,BLR,JAI,4,BLR-JAI
I5 1728,BLR,JAI,1,BLR-JAI
I5 1728,BLR,JAI,1,BLR-JAI
I5 1728,BLR,JAI,6,BLR-JAI
I5 1426,PNQ,JAI,1,PNQ-JAI
I5 1426,PNQ,JAI,5,PNQ-JAI
I5 1426,PNQ,JAI,1,PNQ-JAI
I5 1621,HYD,BLR,6,HYD-BLR
I5 1527,HYD,BLR,1,HYD-BLR
I5 1527,HYD,BLR,6,HYD-BLR
I5 1723,HYD,BLR,6,HYD-BLR
I5 1543,HYD,BLR,7,HYD-BLR
I5 1725,HYD,BLR,6,HYD-BLR
I5 1519,HYD,BLR,6,HYD-BLR
I5 1519,HYD,BLR,6,HYD-BLR
I5 1519,HYD,BLR,1,HYD-BLR
I5 740,DEL,BLR,7,DEL-BLR
I5 2879,DEL,BLR,7,DEL-BLR
I5 721,DEL,BLR,7,DEL-BLR
I5 1455,DEL,BLR,7,DEL-BLR
I5 740,DEL,BLR,7,DEL-BLR
I5 740,DEL,BLR,7,DEL-BLR
I5 1568,BBI,BLR,7,BBI-BLR
I5 535,BBI,BLR,7,BBI-BLR
I5 1565,BBI,BLR,7,BBI-BLR
I5 1563,BBI,BLR,7,BBI-BLR
I5 1563,BBI,BLR,3,BBI-BLR
I5 1563,BBI,BLR,7,BBI-BLR
I5 2393,IXB,BLR,7,IXB-BLR
I5 1452,COK,BLR,1,COK-BLR
I5 1452,COK,BLR,1,COK-BLR
I5 1452,COK,BLR,6,COK-BLR
I5 1452,COK,BLR,6,COK-BLR
I5 1355,COK,BLR,1,COK-BLR
I5 1130,COK,BLR,6,COK-BLR
I5 1130,COK,BLR,6,COK-BLR
I5 1130,COK,BLR,6,COK-BLR
I5 1130,COK,BLR,1,COK-BLR
I5 1130,COK,BLR,1,COK-BLR
I5 1130,COK,BLR,1,COK-BLR
I5 308,BOM,BLR,5,BOM-BLR
I5 308,BOM,BLR,2,BOM-BLR
I5 302,BOM,BLR,7,BOM-BLR
I5 335,BOM,BLR,5,BOM-BLR
I5 335,BOM,BLR,2,BOM-BLR
I5 339,BOM,BLR,7,BOM-BLR
I5 1453,VTZ,BLR,1,VTZ-BLR
I5 1453,VTZ,BLR,6,VTZ-BLR
I5 1453,VTZ,BLR,6,VTZ-BLR
I5 1453,VTZ,BLR,6,VTZ-BLR
I5 1459,VTZ,BLR,7,VTZ-BLR
I5 1459,VTZ,BLR,7,VTZ-BLR
I5 361,AMD,BLR,2,AMD-BLR
I5 361,AMD,BLR,5,AMD-BLR
I5 1229,AMD,BLR,7,AMD-BLR
I5 1721,JAI,BLR,7,JAI-BLR
I5 1721,JAI,BLR,7,JAI-BLR
I5 1729,JAI,BLR,7,JAI-BLR
I5 1622,IXR,BLR,1,IXR-BLR
I5 1622,IXR,BLR,6,IXR-BLR
I5 1622,IXR,BLR,6,IXR-BLR
I5 2469,IDR,BLR,7,IDR-BLR
I5 2469,IDR,BLR,7,IDR-BLR
I5 1825,IXC,BLR,6,IXC-BLR
I5 1425,PNQ,BLR,7,PNQ-BLR
I5 2336,PNQ,BLR,7,PNQ-BLR
I5 1473,PNQ,BLR,1,PNQ-BLR
I5 1427,PNQ,BLR,1,PNQ-BLR
I5 1427,PNQ,BLR,5,PNQ-BLR
I5 1427,PNQ,BLR,1,PNQ-BLR
I5 1983,GAU,BLR,1,GAU-BLR
I5 1983,GAU,BLR,6,GAU-BLR
I5 1983,GAU,BLR,6,GAU-BLR
I5 2392,MAA,BLR,7,MAA-BLR
I5 347,MAA,BLR,7,MAA-BLR
I5 347,MAA,BLR,7,MAA-BLR
I5 2380,MAA,BLR,7,MAA-BLR
I5 1325,GOI,BLR,6,GOI-BLR
I5 1321,GOI,BLR,7,GOI-BLR
I5 1321,GOI,BLR,7,GOI-BLR
I5 1335,GOI,BLR,1,GOI-BLR
I5 1335,GOI,BLR,6,GOI-BLR
I5 1335,GOI,BLR,6,GOI-BLR
I5 1329,GOI,BLR,7,GOI-BLR
I5 2473,CCU,BLR,7,CCU-BLR
I5 2473,CCU,BLR,7,CCU-BLR
I5 588,CCU,BLR,7,CCU-BLR
I5 2991,CCU,BLR,7,CCU-BLR
I5 2991,CCU,BLR,7,CCU-BLR
I5 2991,CCU,BLR,7,CCU-BLR
I5 744,DEL,IXR,7,DEL-IXR
I5 545,DEL,IXR,1,DEL-IXR
I5 545,DEL,IXR,6,DEL-IXR
I5 744,DEL,IXR,7,DEL-IXR
I5 744,DEL,IXR,7,DEL-IXR
I5 744,DEL,IXR,7,DEL-IXR
I5 1621,BLR,IXR,6,BLR-IXR
I5 1621,BLR,IXR,1,BLR-IXR
I5 1621,BLR,IXR,6,BLR-IXR
I5 1621,BLR,IXR,1,BLR-IXR
I5 1621,BLR,IXR,5,BLR-IXR
I5 1621,BLR,IXR,6,BLR-IXR
I5 750,DEL,IDR,7,DEL-IDR
I5 748,DEL,IDR,7,DEL-IDR
I5 752,DEL,IDR,1,DEL-IDR
I5 752,DEL,IDR,7,DEL-IDR
I5 374,BOM,IDR,2,BOM-IDR
I5 2467,BLR,IDR,1,BLR-IDR
I5 2467,BLR,IDR,6,BLR-IDR
I5 445,MAA,IDR,7,MAA-IDR
I5 2464,GOI,IDR,7,GOI-IDR
I5 553,DEL,IXC,6,DEL-IXC
I5 315,DEL,IXC,6,DEL-IXC
I5 481,DEL,IXC,7,DEL-IXC
I5 315,DEL,IXC,6,DEL-IXC
I5 1325,BLR,IXC,5,BLR-IXC
I5 1325,BLR,IXC,1,BLR-IXC
I5 731,DEL,PNQ,7,DEL-PNQ
I5 735,DEL,PNQ,7,DEL-PNQ
I5 728,DEL,PNQ,1,DEL-PNQ
I5 728,DEL,PNQ,7,DEL-PNQ
I5 1427,JAI,PNQ,6,JAI-PNQ
I5 1427,JAI,PNQ,1,JAI-PNQ
I5 1424,BLR,PNQ,7,BLR-PNQ
I5 2335,BLR,PNQ,5,BLR-PNQ
I5 1472,BLR,PNQ,1,BLR-PNQ
I5 1426,BLR,PNQ,1,BLR-PNQ
I5 1426,BLR,PNQ,5,BLR-PNQ
I5 1426,BLR,PNQ,1,BLR-PNQ
I5 454,MAA,PNQ,6,MAA-PNQ
I5 454,MAA,PNQ,1,MAA-PNQ
I5 783,DEL,GAU,7,DEL-GAU
I5 788,DEL,GAU,7,DEL-GAU
I5 776,DEL,GAU,7,DEL-GAU
I5 787,DEL,GAU,1,DEL-GAU
I5 787,DEL,GAU,7,DEL-GAU
I5 783,DEL,GAU,1,DEL-GAU
I5 783,DEL,GAU,7,DEL-GAU
I5 788,DEL,GAU,7,DEL-GAU
I5 784,IMF,GAU,7,IMF-GAU
I5 1982,BLR,GAU,1,BLR-GAU
I5 1982,BLR,GAU,2,BLR-GAU
I5 1982,BLR,GAU,1,BLR-GAU
I5 1982,BLR,GAU,3,BLR-GAU
I5 580,IXA,GAU,4,IXA-GAU
I5 2990,CCU,GAU,7,CCU-GAU
I5 510,HYD,MAA,5,HYD-MAA
I5 2382,HYD,MAA,7,HYD-MAA
I5 765,DEL,MAA,7,DEL-MAA
I5 761,DEL,MAA,7,DEL-MAA
I5 442,IXB,MAA,7,IXB-MAA
I5 312,BOM,MAA,5,BOM-MAA
I5 453,AMD,MAA,6,AMD-MAA
I5 2389,BLR,MAA,7,BLR-MAA
I5 346,BLR,MAA,2,BLR-MAA
I5 346,BLR,MAA,5,BLR-MAA
I5 2393,BLR,MAA,7,BLR-MAA
I5 556,CCU,MAA,2,CCU-MAA
I5 556,CCU,MAA,5,CCU-MAA
I5 511,CCU,MAA,3,CCU-MAA
I5 511,CCU,MAA,4,CCU-MAA
I5 502,IMF,IXA,3,IMF-IXA
I5 581,GAU,IXA,4,GAU-IXA
I5 548,CCU,IXA,6,CCU-IXA
I5 580,CCU,IXA,4,CCU-IXA
I5 501,CCU,IXA,3,CCU-IXA
I5 1517,HYD,GOI,6,HYD-GOI
I5 1517,HYD,GOI,1,HYD-GOI
I5 775,DEL,GOI,1,DEL-GOI
I5 775,DEL,GOI,6,DEL-GOI
I5 798,DEL,GOI,7,DEL-GOI
I5 773,DEL,GOI,7,DEL-GOI
I5 779,DEL,GOI,1,DEL-GOI
I5 779,DEL,GOI,6,DEL-GOI
I5 775,DEL,GOI,6,DEL-GOI
I5 775,DEL,GOI,1,DEL-GOI
I5 471,BOM,GOI,7,BOM-GOI
I5 1324,BLR,GOI,6,BLR-GOI
I5 1322,BLR,GOI,1,BLR-GOI
I5 1322,BLR,GOI,6,BLR-GOI
I5 1334,BLR,GOI,1,BLR-GOI
I5 1334,BLR,GOI,6,BLR-GOI
I5 1328,BLR,GOI,7,BLR-GOI
I5 2465,IDR,GOI,7,IDR-GOI
I5 461,MAA,GOI,1,MAA-GOI
I5 448,MAA,GOI,7,MAA-GOI
I5 517,HYD,CCU,2,HYD-CCU
I5 517,HYD,CCU,5,HYD-CCU
I5 578,DEL,CCU,7,DEL-CCU
I5 550,DEL,CCU,7,DEL-CCU
I5 540,DEL,CCU,7,DEL-CCU
I5 548,DEL,CCU,1,DEL-CCU
I5 548,DEL,CCU,7,DEL-CCU
I5 536,BBI,CCU,7,BBI-CCU
I5 1562,BBI,CCU,3,BBI-CCU
I5 1562,BBI,CCU,7,BBI-CCU
I5 1562,BBI,CCU,7,BBI-CCU
I5 583,IXB,CCU,7,IXB-CCU
I5 588,IXB,CCU,7,IXB-CCU
I5 317,BOM,CCU,7,BOM-CCU
I5 518,VTZ,CCU,7,VTZ-CCU
I5 2472,BLR,CCU,1,BLR-CCU
I5 2472,BLR,CCU,6,BLR-CCU
I5 543,BLR,CCU,1,BLR-CCU
I5 543,BLR,CCU,6,BLR-CCU
I5 543,BLR,CCU,1,BLR-CCU
I5 543,BLR,CCU,6,BLR-CCU
I5 2990,BLR,CCU,1,BLR-CCU
I5 2990,BLR,CCU,6,BLR-CCU
I5 592,BLR,CCU,7,BLR-CCU
I5 2991,GAU,CCU,7,GAU-CCU
I5 557,MAA,CCU,7,MAA-CCU
I5 551,IXA,CCU,6,IXA-CCU
I5 502,IXA,CCU,3,IXA-CCU
I5 581,IXA,CCU,4,IXA-CCU
I5 715,DEL,SXR,1,DEL-SXR
I5 715,DEL,SXR,7,DEL-SXR
I5 546,DEL,SXR,1,DEL-SXR
I5 712,DEL,SXR,7,DEL-SXR
I5 709,DEL,SXR,1,DEL-SXR
I5 709,DEL,SXR,7,DEL-SXR
I5 715,DEL,SXR,7,DEL-SXR
I5 546,DEL,SXR,1,DEL-SXR
I5 712,DEL,SXR,7,DEL-SXR
I5 726,DEL,HYD,7,DEL-HYD
I5 757,DEL,HYD,7,DEL-HYD
I5 757,DEL,HYD,7,DEL-HYD
I5 1526,COK,HYD,7,COK-HYD
I5 1573,COK,HYD,6,COK-HYD
I5 1573,COK,HYD,1,COK-HYD
I5 344,BOM,HYD,1,BOM-HYD
I5 344,BOM,HYD,6,BOM-HYD
I5 1543,JAI,HYD,7,JAI-HYD
I5 1453,JAI,HYD,7,JAI-HYD
I5 1576,BLR,HYD,7,BLR-HYD
I5 972,BLR,HYD,1,BLR-HYD
I5 972,BLR,HYD,6,BLR-HYD
I5 517,MAA,HYD,3,MAA-HYD
I5 517,MAA,HYD,4,MAA-HYD
I5 1518,GOI,HYD,6,GOI-HYD
I5 1518,GOI,HYD,1,GOI-HYD
I5 510,CCU,HYD,7,CCU-HYD
I5 712,HYD,DEL,7,HYD-DEL
I5 727,HYD,DEL,7,HYD-DEL
I5 755,HYD,DEL,7,HYD-DEL
I5 755,HYD,DEL,7,HYD-DEL
I5 813,BBI,DEL,7,BBI-DEL
I5 813,BBI,DEL,7,BBI-DEL
I5 967,IXB,DEL,3,IXB-DEL
I5 743,IXB,DEL,7,IXB-DEL
I5 792,COK,DEL,7,COK-DEL
I5 969,COK,DEL,7,COK-DEL
I5 330,BOM,DEL,7,BOM-DEL
I5 706,BOM,DEL,7,BOM-DEL
I5 715,BOM,DEL,7,BOM-DEL
I5 546,BOM,DEL,1,BOM-DEL
I5 315,BOM,DEL,6,BOM-DEL
I5 481,BOM,DEL,6,BOM-DEL
I5 481,BOM,DEL,1,BOM-DEL
I5 481,BOM,DEL,1,BOM-DEL
I5 884,BOM,DEL,7,BOM-DEL
I5 780,IMF,DEL,7,IMF-DEL
I5 793,AMD,DEL,7,AMD-DEL
I5 602,JAI,DEL,1,JAI-DEL
I5 554,JAI,DEL,7,JAI-DEL
I5 782,JAI,DEL,7,JAI-DEL
I5 782,JAI,DEL,3,JAI-DEL
I5 741,BLR,DEL,1,BLR-DEL
I5 741,BLR,DEL,4,BLR-DEL
I5 741,BLR,DEL,2,BLR-DEL
I5 722,BLR,DEL,7,BLR-DEL
I5 745,IXR,DEL,7,IXR-DEL
I5 745,IXR,DEL,7,IXR-DEL
I5 549,IXR,DEL,7,IXR-DEL
I5 549,IXR,DEL,7,IXR-DEL
I5 753,IDR,DEL,7,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 749,IDR,DEL,7,IDR-DEL
I5 753,IDR,DEL,7,IDR-DEL
I5 751,IDR,DEL,1,IDR-DEL
I5 736,PNQ,DEL,7,PNQ-DEL
I5 729,PNQ,DEL,7,PNQ-DEL
I5 732,PNQ,DEL,7,PNQ-DEL
I5 798,GAU,DEL,7,GAU-DEL
I5 784,GAU,DEL,7,GAU-DEL
I5 786,GAU,DEL,7,GAU-DEL
I5 784,GAU,DEL,7,GAU-DEL
I5 961,GAU,DEL,7,GAU-DEL
I5 762,MAA,DEL,3,MAA-DEL
I5 762,MAA,DEL,4,MAA-DEL
I5 778,GOI,DEL,6,GOI-DEL
I5 776,GOI,DEL,7,GOI-DEL
I5 799,GOI,DEL,7,GOI-DEL
I5 774,GOI,DEL,7,GOI-DEL
I5 799,GOI,DEL,3,GOI-DEL
I5 799,GOI,DEL,4,GOI-DEL
I5 981,GOI,DEL,7,GOI-DEL
I5 552,CCU,DEL,1,CCU-DEL
I5 551,CCU,DEL,6,CCU-DEL
I5 579,CCU,DEL,7,CCU-DEL
I5 579,CCU,DEL,7,CCU-DEL
I5 547,CCU,DEL,7,CCU-DEL
I5 710,SXR,DEL,7,SXR-DEL
I5 716,SXR,DEL,7,SXR-DEL
I5 559,SXR,DEL,1,SXR-DEL
I5 713,SXR,DEL,6,SXR-DEL
I5 713,SXR,DEL,1,SXR-DEL
I5 747,SXR,DEL,7,SXR-DEL
I5 1564,HYD,BBI,7,HYD-BBI
I5 814,DEL,BBI,7,DEL-BBI
I5 814,DEL,BBI,7,DEL-BBI
I5 1558,BLR,BBI,1,BLR-BBI
I5 1558,BLR,BBI,1,BLR-BBI
I5 1558,BLR,BBI,1,BLR-BBI
I5 1558,BLR,BBI,1,BLR-BBI
I5 1562,BLR,BBI,1,BLR-BBI
I5 1562,BLR,BBI,6,BLR-BBI
I5 535,CCU,BBI,7,CCU-BBI
I5 535,CCU,BBI,1,CCU-BBI
I5 1563,CCU,BBI,3,CCU-BBI
I5 1563,CCU,BBI,7,CCU-BBI
I5 1563,CCU,BBI,7,CCU-BBI
I5 756,DEL,IXB,7,DEL-IXB
I5 756,DEL,IXB,7,DEL-IXB
I5 756,DEL,IXB,7,DEL-IXB
I5 756,DEL,IXB,7,DEL-IXB
I5 756,DEL,IXB,7,DEL-IXB
I5 966,DEL,IXB,3,DEL-IXB
I5 742,DEL,IXB,7,DEL-IXB
I5 2392,BLR,IXB,1,BLR-IXB
I5 2392,BLR,IXB,1,BLR-IXB
I5 2392,BLR,IXB,2,BLR-IXB
I5 2392,BLR,IXB,1,BLR-IXB
I5 2392,BLR,IXB,1,BLR-IXB
I5 2392,BLR,IXB,1,BLR-IXB
I5 582,CCU,IXB,7,CCU-IXB
I5 536,CCU,IXB,1,CCU-IXB
I5 536,CCU,IXB,6,CCU-IXB
I5 536,CCU,IXB,7,CCU-IXB
I5 536,CCU,IXB,7,CCU-IXB
I5 1529,HYD,COK,7,HYD-COK
I5 1572,HYD,COK,7,HYD-COK
I5 968,DEL,COK,7,DEL-COK
I5 325,BOM,COK,5,BOM-COK
I5 325,BOM,COK,1,BOM-COK
I5 325,BOM,COK,1,BOM-COK
I5 1451,BLR,COK,1,BLR-COK
I5 1451,BLR,COK,1,BLR-COK
I5 1451,BLR,COK,1,BLR-COK
I5 1451,BLR,COK,1,BLR-COK
I5 1451,BLR,COK,4,BLR-COK
I5 1451,BLR,COK,4,BLR-COK
I5 1451,BLR,COK,1,BLR-COK
I5 1451,BLR,COK,1,BLR-COK
I5 1624,BLR,COK,1,BLR-COK
I5 1624,BLR,COK,2,BLR-COK
I5 1624,BLR,COK,2,BLR-COK
I5 1624,BLR,COK,1,BLR-COK
I5 1624,BLR,COK,1,BLR-COK
I5 1624,BLR,COK,2,BLR-COK
I5 1624,BLR,COK,2,BLR-COK
I5 1624,BLR,COK,1,BLR-COK
I5 1624,BLR,COK,1,BLR-COK
I5 556,MAA,COK,4,MAA-COK
I5 331,HYD,BOM,7,HYD-BOM
I5 310,HYD,BOM,1,HYD-BOM
I5 716,DEL,BOM,7,DEL-BOM
I5 332,DEL,BOM,6,DEL-BOM
I5 559,DEL,BOM,1,DEL-BOM
I5 883,DEL,BOM,7,DEL-BOM
I5 482,DEL,BOM,7,DEL-BOM
I5 630,BBI,BOM,7,BBI-BOM
I5 326,COK,BOM,6,COK-BOM
I5 1624,COK,BOM,6,COK-BOM
I5 1624,COK,BOM,1,COK-BOM
I5 942,JAI,BOM,6,JAI-BOM
I5 941,BLR,BOM,1,BLR-BOM
I5 941,BLR,BOM,6,BLR-BOM
I5 304,BLR,BOM,4,BLR-BOM
I5 304,BLR,BOM,3,BLR-BOM
I5 983,BLR,BOM,7,BLR-BOM
I5 375,IDR,BOM,1,IDR-BOM
I5 329,IXC,BOM,4,IXC-BOM
I5 679,GAU,BOM,4,GAU-BOM
I5 803,MAA,BOM,7,MAA-BOM
I5 472,GOI,BOM,7,GOI-BOM
I5 328,GOI,BOM,1,GOI-BOM
I5 1334,GOI,BOM,7,GOI-BOM
I5 316,CCU,BOM,7,CCU-BOM
I5 1452,BLR,VTZ,6,BLR-VTZ
I5 1458,BLR,VTZ,1,BLR-VTZ
I5 1458,BLR,VTZ,6,BLR-VTZ
I5 802,MAA,VTZ,7,MAA-VTZ
I5 519,CCU,VTZ,1,CCU-VTZ
I5 783,GAU,IMF,7,GAU-IMF
I5 788,GAU,IMF,7,GAU-IMF
I5 783,GAU,IMF,7,GAU-IMF
I5 795,DEL,AMD,7,DEL-AMD
I5 758,DEL,AMD,5,DEL-AMD
I5 758,DEL,AMD,2,DEL-AMD
I5 453,JAI,AMD,6,JAI-AMD
I5 359,BLR,AMD,2,BLR-AMD
I5 360,BLR,AMD,5,BLR-AMD
I5 810,MAA,AMD,5,MAA-AMD
I5 810,MAA,AMD,1,MAA-AMD
I5 1576,HYD,JAI,7,HYD-JAI
I5 1576,HYD,JAI,7,HYD-JAI
I5 553,DEL,JAI,1,DEL-JAI
I5 553,DEL,JAI,1,DEL-JAI
I5 553,DEL,JAI,6,DEL-JAI
I5 553,DEL,JAI,6,DEL-JAI
I5 781,DEL,JAI,7,DEL-JAI
I5 781,DEL,JAI,7,DEL-JAI
I5 950,DEL,JAI,7,DEL-JAI
I5 1426,PNQ,JAI,1,PNQ-JAI
I5 1426,PNQ,JAI,5,PNQ-JAI
I5 1426,PNQ,JAI,1,PNQ-JAI
I5 355,HYD,BLR,7,HYD-BLR
I5 1621,HYD,BLR,6,HYD-BLR
I5 1621,HYD,BLR,6,HYD-BLR
I5 1585,HYD,BLR,6,HYD-BLR
I5 1723,HYD,BLR,6,HYD-BLR
I5 1543,HYD,BLR,6,HYD-BLR
I5 1543,HYD,BLR,1,HYD-BLR
I5 1527,HYD,BLR,7,HYD-BLR
I5 1543,HYD,BLR,1,HYD-BLR
I5 1519,HYD,BLR,6,HYD-BLR
I5 1519,HYD,BLR,6,HYD-BLR
I5 1519,HYD,BLR,1,HYD-BLR
I5 973,HYD,BLR,7,HYD-BLR
I5 973,HYD,BLR,7,HYD-BLR
I5 1543,HYD,BLR,6,HYD-BLR
I5 1543,HYD,BLR,6,HYD-BLR
I5 1543,HYD,BLR,1,HYD-BLR
I5 2879,DEL,BLR,7,DEL-BLR
I5 721,DEL,BLR,7,DEL-BLR
I5 740,DEL,BLR,1,DEL-BLR
I5 740,DEL,BLR,1,DEL-BLR
I5 740,DEL,BLR,3,DEL-BLR
I5 740,DEL,BLR,2,DEL-BLR
I5 721,DEL,BLR,7,DEL-BLR
I5 1559,BBI,BLR,4,BBI-BLR
I5 1563,BBI,BLR,7,BBI-BLR
I5 2393,IXB,BLR,1,IXB-BLR
I5 2393,IXB,BLR,3,IXB-BLR
I5 2393,IXB,BLR,3,IXB-BLR
I5 1452,COK,BLR,1,COK-BLR
I5 1452,COK,BLR,1,COK-BLR
I5 1452,COK,BLR,6,COK-BLR
I5 1452,COK,BLR,6,COK-BLR
I5 1355,COK,BLR,1,COK-BLR
I5 1727,COK,BLR,6,COK-BLR
I5 1130,COK,BLR,1,COK-BLR
I5 1130,COK,BLR,1,COK-BLR
I5 1130,COK,BLR,6,COK-BLR
I5 1130,COK,BLR,6,COK-BLR
I5 1731,COK,BLR,1,COK-BLR
I5 1452,COK,BLR,1,COK-BLR
I5 1452,COK,BLR,1,COK-BLR
I5 1452,COK,BLR,6,COK-BLR
I5 1452,COK,BLR,6,COK-BLR
I5 1727,COK,BLR,1,COK-BLR
I5 308,BOM,BLR,7,BOM-BLR
I5 302,BOM,BLR,7,BOM-BLR
I5 335,BOM,BLR,6,BOM-BLR
I5 335,BOM,BLR,1,BOM-BLR
I5 339,BOM,BLR,7,BOM-BLR
I5 1539,VTZ,BLR,7,VTZ-BLR
I5 1453,VTZ,BLR,1,VTZ-BLR
I5 1453,VTZ,BLR,6,VTZ-BLR
I5 1453,VTZ,BLR,6,VTZ-BLR
I5 1453,VTZ,BLR,6,VTZ-BLR
I5 1459,VTZ,BLR,7,VTZ-BLR
I5 1459,VTZ,BLR,7,VTZ-BLR
I5 1459,VTZ,BLR,7,VTZ-BLR
I5 361,AMD,BLR,2,AMD-BLR
I5 361,AMD,BLR,1,AMD-BLR
I5 361,AMD,BLR,4,AMD-BLR
I5 1721,JAI,BLR,7,JAI-BLR
I5 1721,JAI,BLR,7,JAI-BLR
I5 1721,JAI,BLR,7,JAI-BLR
I5 1721,JAI,BLR,7,JAI-BLR
I5 1729,JAI,BLR,7,JAI-BLR
I5 1721,JAI,BLR,1,JAI-BLR
I5 1622,IXR,BLR,6,IXR-BLR
I5 1622,IXR,BLR,1,IXR-BLR
I5 1624,IXR,BLR,6,IXR-BLR
I5 1624,IXR,BLR,6,IXR-BLR
I5 2469,IDR,BLR,7,IDR-BLR
I5 2469,IDR,BLR,1,IDR-BLR
I5 2469,IDR,BLR,6,IDR-BLR
I5 1825,IXC,BLR,2,IXC-BLR
I5 1425,PNQ,BLR,7,PNQ-BLR
I5 2336,PNQ,BLR,7,PNQ-BLR
I5 1473,PNQ,BLR,1,PNQ-BLR
I5 1427,PNQ,BLR,6,PNQ-BLR
I5 1427,PNQ,BLR,1,PNQ-BLR
I5 1983,GAU,BLR,1,GAU-BLR
I5 1983,GAU,BLR,6,GAU-BLR
I5 1983,GAU,BLR,6,GAU-BLR
I5 1983,GAU,BLR,6,GAU-BLR
I5 1983,GAU,BLR,1,GAU-BLR
I5 1983,GAU,BLR,4,GAU-BLR
I5 1983,GAU,BLR,2,GAU-BLR
I5 676,GAU,BLR,7,GAU-BLR
I5 811,MAA,BLR,1,MAA-BLR
I5 811,MAA,BLR,5,MAA-BLR
I5 811,MAA,BLR,1,MAA-BLR
I5 1325,GOI,BLR,6,GOI-BLR
I5 1321,GOI,BLR,1,GOI-BLR
I5 1321,GOI,BLR,6,GOI-BLR
I5 1321,GOI,BLR,6,GOI-BLR
I5 1335,GOI,BLR,1,GOI-BLR
I5 1335,GOI,BLR,6,GOI-BLR
I5 1335,GOI,BLR,6,GOI-BLR
I5 1329,GOI,BLR,7,GOI-BLR
I5 1325,GOI,BLR,1,GOI-BLR
I5 1325,GOI,BLR,5,GOI-BLR
I5 971,GOI,BLR,1,GOI-BLR
I5 971,GOI,BLR,6,GOI-BLR
I5 1335,GOI,BLR,7,GOI-BLR
I5 2473,CCU,BLR,7,CCU-BLR
I5 2473,CCU,BLR,7,CCU-BLR
I5 588,CCU,BLR,7,CCU-BLR
I5 2991,CCU,BLR,7,CCU-BLR
I5 2991,CCU,BLR,7,CCU-BLR
I5 545,DEL,IXR,6,DEL-IXR
I5 545,DEL,IXR,6,DEL-IXR
I5 545,DEL,IXR,6,DEL-IXR
I5 545,DEL,IXR,1,DEL-IXR
I5 545,DEL,IXR,1,DEL-IXR
I5 545,DEL,IXR,1,DEL-IXR
I5 545,DEL,IXR,3,DEL-IXR
I5 545,DEL,IXR,1,DEL-IXR
I5 545,DEL,IXR,3,DEL-IXR
I5 545,DEL,IXR,3,DEL-IXR
I5 545,DEL,IXR,3,DEL-IXR
I5 1621,BLR,IXR,4,BLR-IXR
I5 1621,BLR,IXR,4,BLR-IXR
I5 1621,BLR,IXR,4,BLR-IXR
I5 750,DEL,IDR,1,DEL-IDR
I5 750,DEL,IDR,1,DEL-IDR
